v1	v2	label
NP_003395.1	NP_004808.2	1
NP_003395.1	NP_005535.1	1
NP_001005271.1	NP_079351.1	1
NP_002640.2	NP_065387.1	1
NP_000973.2	NP_006866.2	1
NP_001735.1	NP_004371.2	1
NP_003241.2	NP_006302.2	1
NP_003109.1	NP_000080.2	1
NP_056980.2	NP_112197.1	1
NP_004260.2	NP_542382.1	1
NP_596868.1	NP_002681.1	1
NP_848928.1	NP_004148.1	1
O15049	NP_940682.2	1
NP_057442.1	NP_000955.1	1
NP_690862.1	NP_003191.1	1
NP_078976.2	NP_068810.2	1
NP_473364.1	NP_006761.1	1
NP_006197.1	NP_000203.2	1
NP_004963.1	NP_000638.1	1
NP_001256.1	NP_001306.1	1
NP_056953.2	NP_004312.2	1
NP_036376.2	NP_001012679.1	1
NP_004447.2	NP_061109.1	1
NP_002023.2	NP_001014809.1	1
NP_005822.1	NP_006490.3	1
NP_490647.1	NP_000215.1	1
NP_619527.1	NP_004041.1	1
NP_001728.1	NP_000602.1	1
NP_003395.1	NP_077007.1	1
NP_006779.1	NP_005393.2	1
NP_003251.2	NP_009056.3	1
NP_003698.1	NP_065853.2	1
NP_001093.1	NP_005357.2	1
NP_001888.2	NP_066973.1	1
NP_057671.2	NP_056989.2	1
NP_002736.3	NP_005766.2	1
NP_003338.1	NP_000453.2	1
NP_057250.1	NP_000035.2	1
NP_001019801.2	NP_074036.1	1
NP_001341.1	NP_036377.1	1
NP_002077.1	NP_060276.1	1
NP_008835.5	NP_002303.2	1
NP_009117.2	NP_060649.3	1
NP_003444.1	NP_005057.1	1
NP_003063.2	NP_005410.1	1
NP_003572.2	NP_005598.3	1
NP_003391.1	NP_000237.1	1
NP_056293.4	NP_057219.1	1
NP_001015055.1	NP_004603.1	1
NP_079452.3	NP_057608.2	1
NP_002537.3	NP_997647.1	1
NP_000233.1	NP_001733.1	1
NP_001012300.1	NP_057137.1	1
NP_055859.1	NP_001650.1	1
NP_003591.2	NP_663735.2	1
NP_003295.1	NP_000818.1	1
NP_003884.1	NP_067021.1	1
NP_002960.2	NP_066301.1	1
BAA18998.1	NP_005198.1	1
NP_004992.2	NP_006244.2	1
NP_000114.2	NP_001508.1	1
NP_005441.1	NP_066551.1	1
NP_777584.1	NP_055399.1	1
NP_055561.2	NP_003338.1	1
NP_004417.2	NP_002922.2	1
NP_004443.2	NP_858045.1	1
NP_001025178.1	NP_001020029.1	1
NP_008872.1	NP_002219.1	1
NP_071396.3	NP_005307.1	1
NP_150593.1	NP_002988.3	1
NP_003089.1	NP_008819.1	1
NP_002384.2	NP_005216.1	1
NP_000726.1	NP_002816.1	1
NP_001012410.1	NP_000994.1	1
NP_003755.2	NP_076974.1	1
NP_001922.2	NP_002602.2	1
NP_001447.2	NP_001655.1	1
NP_003130.2	NP_055621.1	1
NP_000825.1	NP_057065.2	1
NP_008855.1	NP_002496.1	1
NP_002231.1	NP_000786.1	1
NP_000278.2	NP_005893.1	1
NP_005632.1	NP_004597.2	1
NP_005707.1	NP_000224.2	1
NP_002382.1	NP_004295.2	1
NP_612144.1	NP_004407.2	1
NP_006020.4	NP_077292.1	1
NP_005782.1	NP_219484.1	1
NP_001931.2	NP_003572.2	1
NP_006387.1	NP_079331.3	1
NP_003921.2	NP_001456.3	1
NP_976225.1	NP_003394.1	1
NP_003397.1	NP_004584.1	1
NP_620637.1	NP_008835.5	1
NP_063949.2	NP_006222.2	1
NP_009148.2	NP_003567.2	1
NP_002721.1	NP_004313.1	1
NP_000607.1	NP_001900.1	1
NP_689729.1	NP_060298.2	1
NP_115687.2	NP_006221.1	1
NP_002361.1	NP_006817.1	1
NP_001524.2	NP_006330.2	1
NP_001306.1	NP_620777.1	1
NP_006716.2	NP_001618.2	1
NP_000866.1	NP_003595.1	1
NP_003110.1	NP_060842.3	1
NP_000451.1	NP_005364.1	1
NP_001008712.1	NP_113640.1	1
NP_057254.1	NP_003396.1	1
NP_002651.2	NP_002244.1	1
NP_005602.2	NP_116090.2	1
NP_055807.1	NP_001655.1	1
NP_065921.2	NP_002410.1	1
NP_937818.1	NP_059523.1	1
NP_003018.2	NP_112486.1	1
NP_006205.1	NP_005477.1	1
NP_938150.1	NP_036367.2	1
NP_001027024.3	NP_689739.4	1
NP_004655.1	NP_003035.2	1
NP_006399.1	NP_068597.2	1
NP_005399.1	NP_000638.1	1
NP_002736.3	NP_005185.2	1
NP_005177.2	NP_003842.1	1
NP_002341.1	NP_000112.1	1
NP_001030126.1	NP_005179.2	1
NP_002729.2	BAA05892.1	1
NP_003780.1	NP_000034.1	1
NP_115516.1	NP_077817.2	1
NP_006147.1	NP_004350.1	1
NP_005214.2	NP_001091.1	1
NP_002728.1	NP_000910.2	1
NP_005234.1	NP_005089.2	1
NP_003905.1	NP_000312.2	1
NP_006245.2	NP_065574.2	1
NP_085153.1	NP_001076783.1	1
BAB62909.1	NP_003395.1	1
NP_004111.2	NP_036379.2	1
NP_002728.1	NP_001002878.1	1
NP_000624.2	NP_000012.1	1
NP_036204.2	NP_000082.2	1
NP_444252.1	NP_002650.1	1
NP_874369.1	NP_008896.1	1
NP_982260.1	NP_996919.1	1
NP_057336.2	NP_004337.2	1
NP_002728.1	NP_004235.3	1
NP_003675.2	NP_003751.2	1
NP_055889.2	NP_001356.1	1
NP_004577.1	NP_058519.2	1
NP_116584.2	NP_003397.1	1
NP_057457.1	NP_005418.1	1
NP_000629.3	NP_000930.1	1
NP_000592.3	NP_892028.1	1
NP_005808.2	NP_004242.1	1
NP_055809.1	NP_620637.1	1
NP_536859.1	NP_000620.2	1
NP_361014.1	NP_004553.1	1
NP_003391.1	NP_009330.1	1
NP_005822.1	NP_009108.1	1
NP_066402.2	NP_002308.2	1
NP_612808.1	NP_066285.1	1
AAH11604.1	NP_006273.1	1
NP_055382.2	NP_068375.3	1
NP_065701.2	NP_612193.1	1
NP_005234.1	NP_077299.3	1
NP_000292.1	NP_002119.1	1
NP_005893.1	NP_001895.1	1
NP_065949.1	NP_005888.1	1
NP_057363.3	NP_004352.2	1
NP_002349.1	NP_000386.1	1
NP_001002255.1	NP_001524.2	1
NP_005822.1	NP_149981.2	1
NP_683725.1	NP_061820.1	1
AAM77350.1	NP_004508.1	1
NP_001744.2	NP_005334.1	1
NP_001777.1	NP_004569.2	1
NP_037394.2	NP_055070.1	1
NP_002730.1	NP_001782.1	1
NP_005220.1	NP_659732.1	1
NP_068810.2	NP_002189.1	1
NP_004283.2	NP_006752.1	1
NP_005442.2	NP_005252.1	1
NP_005891.1	NP_057682.1	1
NP_003083.1	NP_001348.2	1
NP_000389.1	NP_683725.1	1
NP_055102.3	NP_064555.2	1
NP_002266.2	NP_004196.3	1
NP_055498.2	NP_057103.2	1
NP_006702.1	NP_003127.1	1
NP_149033.2	NP_054860.1	1
NP_005585.1	NP_002219.1	1
P33316	NP_001001930.1	1
NP_000575.1	NP_001548.1	1
NP_000612.1	NP_690001.3	1
NP_665802.1	NP_005408.1	1
NP_060947.1	NP_001091.1	1
NP_000480.2	NP_065853.2	1
NP_115634.1	NP_061485.1	1
NP_001008656.1	NP_006383.2	1
NP_000161.2	NP_112218.2	1
AAH02810.1	NP_064516.2	1
NP_006177.1	NP_068811.1	1
NP_071285.1	NP_001094.1	1
NP_005736.3	NP_002107.3	1
NP_071910.3	NP_071911.3	1
NP_115496.2	NP_006696.1	1
NP_060290.3	NP_055579.1	1
NP_001702.1	NP_000919.1	1
NP_000312.2	NP_002871.1	1
NP_004604.2	NP_001092.1	1
NP_036433.2	NP_005384.2	1
NP_005185.2	NP_612482.2	1
NP_006303.3	NP_620309.1	1
AAK69623.1	NP_004078.2	1
NP_000545.1	NP_620159.2	1
CAA71622.1	NP_000217.2	1
NP_003842.1	NP_000867.2	1
NP_006243.2	NP_006203.2	1
NP_003467.1	NP_002470.2	1
NP_000691.1	NP_002020.1	1
NP_001395.1	NP_004419.2	1
AAA36585.1	NP_004274.1	1
NP_444252.1	NP_002841.3	1
NP_003706.1	NP_004477.2	1
NP_005307.1	NP_002651.2	1
NP_005949.1	NP_001737.1	1
NP_057327.2	NP_064516.2	1
NP_004991.1	NP_055579.1	1
NP_000035.2	NP_002383.2	1
NP_003835.2	NP_001835.3	1
NP_001096.1	NP_001813.1	1
NP_775832.1	NP_003989.2	1
NP_066973.1	NP_001019265.1	1
NP_006863.2	NP_002158.2	1
NP_997080.1	NP_002077.1	1
NP_004844.1	NP_068375.3	1
NP_001155.1	NP_001008493.1	1
NP_005893.1	NP_065162.1	1
NP_001252.1	NP_002175.2	1
NP_055128.1	NP_060745.3	1
NP_001194.1	NP_075567.1	1
NP_006487.1	NP_001769.2	1
NP_005517.1	NP_006752.1	1
NP_891549.1	NP_004022.2	1
NP_006793.1	NP_006749.1	1
NP_005985.2	NP_004378.1	1
NP_006101.1	AAA51946.1	1
NP_002788.1	NP_002786.2	1
NP_004442.3	NP_006245.2	1
NP_005553.1	NP_006120.1	1
P07910	NP_057619.1	1
NP_001886.1	NP_000629.3	1
NP_001035948.1	NP_031375.3	1
NP_004210.1	NP_001246.2	1
NP_000044.2	NP_004036.1	1
AAH07560.1	NP_005577.1	1
NP_005376.2	NP_006702.1	1
NP_000307.1	NP_003396.1	1
NP_002512.1	NP_000899.1	1
NP_066983.1	NP_112420.1	1
NP_001895.1	NP_002948.1	1
NP_000570.1	NP_002976.2	1
NP_037380.1	NP_003391.1	1
NP_005584.1	NP_005175.2	1
NP_002145.3	NP_002040.1	1
NP_036555.1	NP_116196.3	1
NP_004094.3	NP_006507.1	1
NP_006087.2	NP_004059.2	1
NP_002720.1	NP_002779.1	1
NP_115705.2	NP_000456.1	1
NP_002222.1	NP_005219.2	1
NP_001702.1	NP_000080.2	1
NP_003168.2	NP_000052.1	1
NP_002028.1	NP_002221.1	1
NP_775841.2	NP_000611.1	1
NP_699202.1	NP_001005743.1	1
NP_000452.2	NP_000537.3	1
NP_003927.1	NP_004926.1	1
NP_009145.1	NP_003253.1	1
NP_000203.2	NP_068656.2	1
NP_003371.2	NP_054750.1	1
NP_056981.2	NP_005350.1	1
NP_004025.1	NP_003121.1	1
NP_055912.1	NP_003379.3	1
NP_006087.2	NP_001952.1	1
NP_001026855.2	NP_000624.2	1
NP_006477.2	NP_002499.2	1
NP_002643.1	NP_000607.1	1
NP_003168.2	NP_005991.1	1
NP_005408.1	NP_005649.1	1
NP_060918.2	NP_003579.3	1
NP_001887.1	NP_001028849.1	1
NP_001060.1	NP_058519.2	1
NP_150241.2	NP_001886.1	1
NP_004802.1	NP_742017.1	1
NP_001027026.1	NP_065162.1	1
NP_056468.1	NP_006839.2	1
NP_000386.1	NP_002101.2	1
NP_003912.1	NP_003339.1	1
NP_002415.1	NP_002973.1	1
NP_005139.1	NP_060125.4	1
NP_478126.1	NP_055299.1	1
NP_061848.2	NP_005723.2	1
NP_005239.1	NP_001372.1	1
NP_036428.1	NP_003168.2	1
NP_001015053.1	NP_060215.4	1
NP_060346.2	NP_057067.1	1
NP_061039.2	NP_037497.1	1
NP_000116.2	NP_005345.3	1
NP_000323.2	NP_998820.1	1
NP_060080.6	NP_005576.3	1
NP_663788.1	BAA18998.1	1
NP_004964.2	NP_004378.1	1
NP_005234.1	NP_542408.1	1
NP_004984.2	NP_009057.1	1
NP_115791.2	NP_059830.1	1
NP_057403.1	NP_000537.3	1
NP_002261.3	NP_003126.1	1
NP_060740.1	NP_631938.1	1
NP_619525.1	NP_004850.1	1
NP_002605.2	NP_001044.1	1
NP_005816.2	NP_078832.1	1
NP_079404.2	NP_001005735.1	1
NP_000561.3	NP_001630.1	1
NP_003498.1	NP_066016.1	1
BAA88957.1	NP_002836.2	1
NP_060369.2	NP_060788.3	1
NP_002056.2	NP_078889.1	1
NP_056453.1	NP_003795.2	1
NP_002509.2	NP_000955.1	1
NP_003102.1	NP_005216.1	1
NP_116738.1	NP_000570.1	1
NP_002806.2	NP_068597.2	1
NP_004929.2	NP_734465.2	1
NP_001009566.1	NP_073733.1	1
NP_002568.2	NP_061485.1	1
NP_008843.1	NP_060842.3	1
NP_973728.1	NP_005565.1	1
NP_003156.1	Q15531	1
NP_057559.2	NP_620637.1	1
NP_000090.1	NP_009224.2	1
NP_002833.2	BAA18998.1	1
NP_036547.1	NP_056345.3	1
NP_004773.1	NP_003560.1	1
NP_060926.2	NP_037474.1	1
NP_003072.2	NP_004703.1	1
NP_001217.2	NP_005564.1	1
NP_002153.1	NP_005997.2	1
NP_006814.1	NP_004495.2	1
NP_066285.1	NP_060103.2	1
NP_006597.2	NP_005602.2	1
NP_057250.1	NP_005598.3	1
NP_006381.2	NP_003126.1	1
NP_002022.1	NP_000312.2	1
NP_115676.1	NP_002264.1	1
NP_055948.2	NP_002410.1	1
NP_060624.1	NP_003522.1	1
NP_056953.2	NP_001434.1	1
NP_004299.1	NP_002881.1	1
NP_001035147.1	NP_060828.2	1
NP_079331.3	NP_006839.2	1
NP_002458.2	NP_002373.3	1
NP_000066.1	NP_510867.1	1
NP_056399.1	NP_002583.1	1
NP_000593.1	NP_002323.2	1
NP_006092.1	NP_036520.1	1
NP_002334.2	NP_000087.1	1
NP_003395.1	NP_003381.1	1
NP_056250.3	NP_004214.1	1
NP_056219.2	NP_065980.1	1
NP_573566.2	NP_705582.1	1
NP_004737.2	NP_004078.2	1
NP_003940.3	NP_060621.3	1
NP_075380.1	NP_065393.1	1
NP_002919.2	NP_006487.1	1
NP_009115.2	NP_003595.1	1
NP_001207.1	BAA88957.1	1
NP_660095.1	NP_001005333.1	1
NP_002520.2	NP_003891.1	1
NP_001250.1	NP_510867.1	1
NP_004356.2	NP_060842.3	1
NP_277050.2	NP_057531.2	1
NP_006697.2	NP_008855.1	1
NP_570138.1	NP_002063.2	1
NP_004259.3	NP_000537.3	1
NP_005234.1	NP_062815.2	1
NP_003248.3	NP_001661.1	1
AAK69431.1	NP_899236.1	1
NP_076944.1	NP_006092.1	1
NP_004776.3	NP_003051.1	1
NP_004371.2	NP_004022.2	1
NP_002084.2	NP_077719.2	1
NP_036520.1	NP_065209.2	1
NP_003072.2	NP_055047.1	1
NP_001420.2	NP_940851.1	1
NP_001420.2	NP_006229.1	1
AAH28049.1	NP_055878.1	1
NP_060564.2	NP_002085.1	1
NP_001395.1	NP_005878.1	1
NP_000052.1	NP_079055.2	1
NP_002825.3	NP_004318.3	1
CAA53046.1	NP_536350.2	1
NP_060649.3	NP_004578.2	1
NP_003783.1	NP_001871.2	1
NP_006131.2	NP_000749.2	1
NP_000357.3	AAD42222.1	1
NP_004152.1	NP_056955.1	1
NP_008990.2	NP_005150.1	1
NP_003322.2	NP_002028.1	1
NP_003191.1	NP_001895.1	1
NP_001518.2	NP_061973.1	1
NP_068808.1	NP_002511.1	1
NP_003746.2	NP_003741.1	1
NP_859530.1	NP_550434.1	1
NP_150634.1	NP_932070.1	1
NP_002881.1	NP_004374.1	1
NP_065120.2	NP_004603.1	1
NP_005616.2	NP_004420.1	1
NP_003216.1	NP_038466.2	1
NP_000315.1	NP_001034221.1	1
NP_001155.1	NP_004516.2	1
NP_003620.2	NP_000866.1	1
NP_000359.1	NP_003395.1	1
NP_001645.1	NP_872270.1	1
NP_000035.2	NP_004337.2	1
NP_114060.1	NP_064532.1	1
NP_005949.1	NP_002061.1	1
NP_031374.2	NP_003122.1	1
NP_055826.1	NP_002701.1	1
NP_054790.2	NP_009052.3	1
NP_003785.1	NP_647593.1	1
NP_001015053.1	NP_006303.3	1
NP_005139.1	NP_004441.1	1
NP_127491.1	NP_004337.2	1
NP_733832.1	NP_001061.2	1
NP_004422.2	NP_002077.1	1
NP_612639.2	NP_006275.1	1
NP_005556.1	AAH11772.1	1
NP_004577.1	NP_000215.1	1
NP_055538.2	NP_004594.1	1
NP_003206.2	NP_000940.1	1
NP_059107.1	NP_008869.1	1
NP_056281.1	NP_065147.1	1
NP_061027.2	NP_002328.1	1
NP_612384.1	NP_004926.1	1
NP_000072.2	NP_001311.3	1
NP_997647.1	NP_000085.1	1
NP_001652.2	NP_061936.2	1
NP_060910.3	NP_536859.1	1
NP_055150.1	NP_001420.2	1
NP_036413.1	NP_055101.2	1
NP_001238.1	NP_000323.2	1
NP_005234.1	NP_001411.2	1
NP_001014809.1	NP_003899.2	1
NP_852664.1	NP_004439.2	1
NP_009123.1	NP_002379.2	1
NP_003557.2	NP_004153.2	1
NP_001001433.1	NP_002826.2	1
NP_005609.3	NP_000426.2	1
NP_001216.1	NP_116759.2	1
NP_000723.1	NP_001737.1	1
NP_003049.1	NP_006226.1	1
NP_000410.2	NP_002077.1	1
NP_663788.1	NP_057466.1	1
NP_892113.3	NP_004295.2	1
NP_003480.2	NP_001015053.1	1
NP_004243.1	NP_001895.1	1
NP_001420.2	NP_005229.1	1
NP_055548.2	NP_003557.2	1
NP_001518.2	NP_004955.2	1
NP_002568.2	NP_001782.1	1
NP_000252.1	NP_006358.1	1
NP_127492.1	NP_073207.1	1
NP_000123.1	NP_000303.1	1
NP_057064.1	NP_060347.2	1
NP_005139.1	NP_002799.3	1
NP_078957.1	NP_055259.2	1
NP_006839.2	NP_060901.2	1
NP_005297.1	NP_066268.1	1
NP_001217.2	NP_000012.1	1
NP_647479.2	NP_758872.1	1
NP_001887.1	NP_000368.1	1
NP_004433.2	NP_002881.1	1
NP_001096.1	NP_057647.1	1
NP_055467.2	NP_002361.1	1
NP_003912.1	NP_066961.2	1
NP_006089.1	NP_002218.2	1
NP_002820.2	NP_001070.2	1
NP_055543.1	NP_056505.1	1
NP_002739.1	NP_002729.2	1
NP_055525.3	NP_114038.1	1
AAH15714.1	NP_006330.2	1
NP_001077431.1	NP_001460.1	1
NP_061916.3	NP_057421.1	1
NP_000928.1	NP_006212.1	1
NP_000928.1	AAP88787.1	1
NP_061185.1	NP_061485.1	1
NP_002784.1	NP_002786.2	1
NP_008835.5	NP_006375.1	1
AAH11604.1	NP_733832.1	1
NP_005185.2	NP_002119.1	1
NP_005326.1	NP_001005386.1	1
NP_877428.1	NP_003494.1	1
NP_001914.3	NP_006760.1	1
NP_060952.2	NP_004094.3	1
NP_006550.1	NP_002651.2	1
BAA05892.1	NP_004829.2	1
NP_036449.1	NP_003480.2	1
NP_055416.2	NP_009097.2	1
NP_005350.1	NP_002219.1	1
NP_004888.2	NP_003122.1	1
NP_002604.1	NP_005391.1	1
NP_001886.1	NP_002961.1	1
NP_005520.4	NP_005194.3	1
NP_077295.1	NP_536737.3	1
NP_002341.1	NP_006245.2	1
NP_005400.1	NP_001828.1	1
NP_002406.1	NP_001020330.1	1
NP_005810.1	NP_003816.2	1
NP_000525.1	NP_000240.1	1
NP_005875.1	NP_002204.2	1
NP_006097.1	NP_003205.2	1
NP_057698.2	NP_001241.1	1
NP_005234.1	NP_008944.1	1
NP_510867.1	NP_001750.1	1
NP_002266.2	NP_001003690.1	1
NP_006501.1	NP_115528.3	1
NP_001895.1	NP_000438.1	1
NP_002782.1	NP_002779.1	1
NP_002458.2	NP_002886.2	1
NP_001789.2	NP_001230.1	1
NP_055908.1	NP_001560.2	1
NP_003143.2	NP_932170.1	1
NP_005618.2	NP_004163.2	1
NP_056292.1	NP_001319.1	1
NP_009330.1	NP_005408.1	1
NP_004475.1	NP_001997.4	1
NP_009166.2	NP_005327.1	1
NP_787062.1	NP_005554.1	1
NP_056979.1	NP_008827.2	1
NP_005185.2	NP_005219.2	1
NP_002996.1	NP_002024.1	1
NP_036580.2	NP_001008540.1	1
NP_004837.1	NP_004086.1	1
NP_000033.1	NP_005568.2	1
NP_002531.3	NP_077721.1	1
NP_036252.1	NP_055382.2	1
NP_005892.1	NP_003891.1	1
NP_004716.1	NP_004327.1	1
NP_003897.2	NP_002379.2	1
NP_002543.2	NP_006181.1	1
NP_002328.1	NP_002680.2	1
NP_002728.1	NP_004156.1	1
NP_599022.1	NP_060231.1	1
NP_057421.1	NP_009297.2	1
NP_002583.1	NP_000225.1	1
NP_002728.1	NP_061116.2	1
NP_997274.2	O75916	1
NP_005131.1	NP_008819.1	1
NP_006387.1	NP_006420.1	1
NP_002761.1	NP_000286.3	1
NP_056399.1	NP_115580.2	1
NP_001341.1	NP_003874.2	1
NP_066961.2	NP_112589.1	1
NP_005234.1	NP_115887.1	1
NP_008985.3	NP_002245.4	1
NP_060561.3	NP_065162.1	1
NP_004303.1	NP_005606.1	1
NP_002816.1	NP_077021.1	1
NP_006245.2	NP_066928.1	1
NP_055602.1	NP_004850.1	1
NP_004635.2	NP_001275.1	1
NP_006275.1	NP_003175.1	1
NP_002654.2	NP_000396.2	1
NP_005598.3	NP_002010.1	1
NP_004078.2	NP_066943.2	1
NP_115976.2	NP_003812.1	1
NP_001217.2	NP_000438.1	1
NP_008830.2	NP_004126.1	1
NP_001828.1	NP_002976.2	1
NP_060879.2	NP_003644.2	1
NP_976226.1	NP_036526.2	1
NP_031375.3	NP_003981.2	1
NP_002255.2	NP_783552.1	1
NP_000465.1	P10071	1
NP_932157.1	NP_061110.2	1
AAH26916.1	NP_001341.1	1
NP_005442.2	NP_076964.1	1
NP_055202.1	NP_000607.1	1
NP_005350.1	NP_061828.1	1
NP_000545.1	NP_001420.2	1
NP_663777.1	NP_891549.1	1
NP_036611.2	NP_004324.2	1
NP_003118.1	NP_056456.1	1
NP_874369.1	NP_006457.2	1
NP_002933.1	NP_004778.1	1
NP_004290.2	NP_001012533.1	1
NP_002559.2	NP_001408.2	1
NP_002266.2	NP_055517.3	1
NP_002728.1	NP_002558.1	1
NP_001195.2	NP_002729.2	1
NP_003795.2	NP_000034.1	1
NP_002040.1	NP_002737.2	1
NP_000456.1	NP_001460.1	1
NP_004553.1	NP_652759.3	1
NP_005535.1	NP_001269.3	1
NP_001030.2	NP_004594.1	1
NP_001931.2	NP_006452.3	1
NP_002244.1	NP_000386.1	1
NP_003874.2	NP_002711.1	1
NP_150593.1	NP_000629.3	1
NP_002389.1	NP_055436.2	1
NP_002010.1	NP_001895.1	1
NP_006752.1	NP_055511.2	1
NP_003019.2	NP_002077.1	1
NP_004413.1	NP_036325.2	1
NP_003343.1	NP_057698.2	1
NP_001521.1	NP_612482.2	1
NP_003494.1	NP_055136.1	1
NP_002736.3	NP_001001930.1	1
NP_005822.1	NP_055579.1	1
NP_115977.2	NP_596869.3	1
NP_055720.2	NP_058644.1	1
NP_005387.2	NP_001823.1	1
NP_005949.1	NP_003850.1	1
NP_059107.1	NP_001029097.1	1
NP_001008701.1	NP_001356.1	1
NP_002914.1	NP_002728.1	1
NP_002789.1	NP_002790.1	1
NP_000787.2	NP_001950.1	1
NP_005251.1	NP_015556.1	1
NP_006061.2	NP_065853.2	1
NP_114437.2	NP_008977.1	1
NP_000495.1	NP_006278.1	1
NP_858045.1	NP_004442.3	1
NP_061828.1	NP_002520.2	1
NP_005617.2	NP_004951.1	1
NP_001816.1	NP_064575.1	1
NP_001019801.2	NP_005229.1	1
NP_658985.2	NP_000030.1	1
NP_000772.1	BAA21128.1	1
NP_006414.1	NP_004574.2	1
NP_015566.1	NP_003248.3	1
NP_002205.1	NP_000651.3	1
NP_006248.1	NP_733772.1	1
NP_036233.2	NP_002728.1	1
NP_002721.1	NP_002033.1	1
NP_001008493.1	NP_056036.1	1
NP_060654.1	NP_001060.1	1
NP_006303.3	NP_068810.2	1
NP_056981.2	NP_005893.1	1
NP_002721.1	NP_003591.2	1
NP_006288.1	NP_009225.1	1
NP_115927.1	NP_001060.1	1
NP_000483.3	NP_004148.1	1
NP_000797.2	NP_000935.1	1
NP_683877.1	NP_061938.2	1
NP_004802.1	AAH15714.1	1
NP_620603.1	NP_005618.2	1
NP_006752.1	NP_003740.2	1
NP_055804.2	NP_005630.1	1
NP_005892.1	NP_005405.1	1
NP_055273.2	NP_057103.2	1
NP_065209.2	NP_000333.1	1
NP_000035.2	NP_001460.1	1
NP_001827.1	NP_000890.1	1
NP_001782.1	NP_115910.1	1
NP_061485.1	NP_000616.3	1
AAH07654.1	NP_689964.1	1
NP_005958.1	NP_001955.1	1
NP_036377.1	NP_068804.1	1
NP_064581.2	NP_000371.1	1
NP_002084.2	NP_604391.1	1
NP_002899.1	NP_005195.2	1
NP_061968.1	NP_005907.3	1
NP_002651.2	NP_001655.1	1
NP_002323.2	NP_000475.1	1
NP_004144.2	NP_005907.3	1
NP_002604.1	AAA36585.1	1
NP_002438.1	NP_852664.1	1
NP_000360.2	NP_002060.4	1
NP_002936.1	NP_387467.2	1
NP_001666.2	NP_003195.1	1
AAQ86961.1	NP_058634.2	1
NP_005492.1	NP_002862.2	1
NP_057483.1	NP_005336.2	1
NP_536859.1	NP_004963.1	1
NP_001887.1	NP_003045.2	1
NP_057406.2	NP_073576.1	1
NP_001028774.2	NP_001078837.1	1
AAH05359.1	NP_002736.3	1
NP_009048.1	NP_001864.1	1
NP_006087.2	NP_004512.1	1
NP_006549.1	NP_848693.2	1
NP_057202.2	NP_055151.3	1
NP_001595.2	NP_001256.1	1
NP_006818.3	NP_056146.1	1
NP_006000.2	NP_005075.2	1
NP_004978.2	NP_065162.1	1
NP_001341.1	NP_150241.2	1
NP_005601.1	NP_003164.1	1
NP_776170.2	NP_060836.1	1
NP_005405.1	NP_008878.3	1
NP_003119.2	NP_068749.3	1
NP_056442.2	NP_000475.1	1
NP_002730.1	NP_005535.1	1
NP_008845.2	NP_001018146.1	1
NP_001078923.1	NP_002073.2	1
NP_006531.1	NP_005212.1	1
NP_005094.1	NP_056392.1	1
NP_004371.2	NP_005586.1	1
NP_000817.2	NP_036539.1	1
NP_612203.2	NP_006760.1	1
NP_003395.1	NP_006702.1	1
NP_003698.1	NP_000292.1	1
NP_003018.2	NP_003932.3	1
NP_002341.1	NP_005326.1	1
NP_066978.1	NP_999840.1	1
NP_000917.3	NP_001030126.1	1
NP_620448.1	NP_619527.1	1
NP_001030126.1	NP_000199.2	1
NP_000224.2	NP_536350.2	1
NP_003572.2	NP_004084.1	1
NP_060489.1	NP_001251.1	1
NP_008881.2	NP_002881.1	1
NP_000921.1	NP_002264.1	1
NP_009297.2	NP_001761.3	1
NP_002256.2	NP_945316.1	1
NP_644808.1	NP_005561.1	1
NP_001194.1	NP_057661.3	1
NP_066565.1	NP_001739.1	1
NP_005498.1	NP_005150.1	1
NP_001396.2	NP_005224.2	1
NP_004963.1	NP_002706.1	1
NP_068811.1	NP_003480.2	1
NP_115887.1	NP_058634.2	1
NP_005154.2	NP_004324.2	1
NP_003759.1	NP_659462.1	1
NP_055700.1	NP_001246.2	1
NP_006371.2	NP_006191.2	1
NP_005997.2	NP_150241.2	1
NP_002257.1	NP_000331.1	1
NP_002286.2	NP_001073286.1	1
NP_075261.1	NP_003858.1	1
NP_003063.2	NP_006006.3	1
NP_116265.1	NP_001894.2	1
NP_714941.1	NP_001092755.1	1
NP_005405.1	NP_067653.3	1
NP_665807.1	NP_004921.1	1
NP_066961.2	NP_001157.1	1
NP_996994.1	NP_004214.1	1
NP_055382.2	NP_005855.1	1
NP_009011.1	NP_036454.1	1
NP_005357.2	NP_006501.1	1
NP_001013654.1	NP_000109.1	1
NP_037415.1	NP_005902.1	1
NP_004831.1	NP_005891.1	1
NP_998786.1	NP_001737.1	1
NP_004422.2	NP_005179.2	1
NP_005404.1	NP_945320.1	1
NP_002728.1	NP_000820.2	1
NP_004337.2	NP_009112.1	1
NP_002762.2	NP_006278.1	1
NP_001813.1	NP_004603.1	1
NP_005251.1	AAQ89335.1	1
NP_006798.1	NP_060842.3	1
NP_005449.5	NP_006169.1	1
NP_001070667.1	NP_003128.3	1
NP_079091.3	NP_055430.1	1
NP_055248.1	NP_005350.1	1
NP_009097.2	NP_004337.2	1
NP_004148.1	NP_003922.1	1
NP_061485.1	NP_858062.1	1
NP_055488.1	NP_057133.2	1
NP_002406.1	NP_001034966.1	1
NP_542416.1	NP_002721.1	1
